id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
106428,73332,58475,28970,287462,Complete,2025-09-09 08:12:27+00:00,2025-09-09 23:00:00+00:00,2025-09-11 02:53:00+00:00,,4.130000114440918
149812,103274,82504,28970,404732,Processing,2024-08-03 06:30:25+00:00,,,,4.130000114440918
133335,91920,73342,28970,360078,Shipped,2025-10-19 12:35:57.669955+00:00,2025-10-19 06:21:16.669955+00:00,,,4.130000114440918
106257,73211,58371,13940,287010,Cancelled,2024-04-09 01:20:10+00:00,,,,4.150000095367432
115426,79550,63487,13940,311793,Cancelled,2019-05-22 22:24:23+00:00,,,,4.150000095367432
157233,108330,86464,15824,424833,Cancelled,2024-06-28 08:27:43+00:00,,,,4.150000095367432
45644,31546,25156,13940,123206,Complete,2023-10-27 13:42:15+00:00,2023-10-24 06:54:00+00:00,2023-10-28 16:06:00+00:00,,4.150000095367432
103093,71013,56574,13940,278381,Complete,2025-07-18 23:59:07+00:00,2025-07-21 16:25:00+00:00,2025-07-22 02:53:00+00:00,,4.150000095367432
39727,27409,21789,13940,107193,Processing,2024-10-12 06:15:24+00:00,,,,4.150000095367432
42202,29121,23184,13940,113909,Processing,2025-05-30 23:20:57+00:00,,,,4.150000095367432
114051,78608,62739,13940,308073,Processing,2025-05-10 21:46:42+00:00,,,,4.150000095367432
165281,113884,90930,15824,446488,Processing,2025-05-19 02:39:03+00:00,,,,4.150000095367432
133435,91984,73387,13940,360350,Returned,2021-11-11 10:42:54+00:00,2021-11-13 19:59:00+00:00,2021-11-16 12:59:00+00:00,2021-11-16 22:47:00+00:00,4.150000095367432
20707,14343,11446,13940,55825,Shipped,2023-05-23 13:29:24+00:00,2023-05-25 13:13:00+00:00,,,4.150000095367432
109821,75704,60377,13940,296646,Shipped,2023-04-07 11:53:44+00:00,2023-04-08 00:49:00+00:00,,,4.150000095367432
162753,112162,89487,15824,439727,Shipped,2021-03-01 09:29:09+00:00,2021-03-02 20:59:00+00:00,,,4.150000095367432
44901,31017,24730,15757,121200,Cancelled,2023-11-02 15:44:45+00:00,,,,4.210000038146973
59549,41071,32726,13921,160774,Cancelled,2021-07-21 14:55:04+00:00,,,,4.210000038146973
84144,57982,46117,13921,227253,Cancelled,2021-06-28 07:50:49+00:00,,,,4.210000038146973
28192,19480,15562,13921,75979,Complete,2021-11-05 11:22:39+00:00,2021-11-06 05:04:00+00:00,2021-11-10 17:43:00+00:00,,4.210000038146973
52158,35975,28627,13921,140825,Complete,2022-02-23 02:11:05+00:00,2022-02-21 04:38:00+00:00,2022-02-23 07:13:00+00:00,,4.210000038146973
144615,99687,79627,15757,390650,Complete,2021-02-07 09:06:46+00:00,2021-02-06 19:15:00+00:00,2021-02-09 19:04:00+00:00,,4.210000038146973
106739,73541,58661,15757,288307,Processing,2023-11-21 18:02:06+00:00,,,,4.210000038146973
118080,81377,65011,15757,318943,Processing,2024-11-27 09:10:57+00:00,,,,4.210000038146973
165176,113813,90872,13921,446214,Processing,2022-08-24 16:09:48+00:00,,,,4.210000038146973
90440,62342,49614,15757,244224,Returned,2022-03-12 08:16:04+00:00,2022-03-13 18:54:00+00:00,2022-03-16 03:51:00+00:00,2022-03-17 18:27:00+00:00,4.210000038146973
129235,89060,71038,15757,348966,Returned,2022-09-23 02:58:23+00:00,2022-09-23 02:12:00+00:00,2022-09-27 06:25:00+00:00,2022-09-28 20:23:00+00:00,4.210000038146973
141969,97862,78159,15757,383463,Returned,2025-10-18 13:13:37.377031+00:00,2025-10-16 08:43:19.377031+00:00,2025-10-17 04:00:19.377031+00:00,2025-10-20 01:14:19.377031+00:00,4.210000038146973
179782,123993,99095,15757,485622,Returned,2023-04-19 13:43:15+00:00,2023-04-19 02:30:00+00:00,2023-04-21 01:51:00+00:00,2023-04-21 22:39:00+00:00,4.210000038146973
39391,27175,21587,15757,106275,Shipped,2024-12-19 11:47:43+00:00,2024-12-19 14:01:00+00:00,,,4.210000038146973
78788,54282,43219,13921,212759,Shipped,2022-11-21 13:00:46+00:00,2022-11-23 22:18:00+00:00,,,4.210000038146973
146566,101050,80717,15757,395913,Shipped,2024-04-05 12:27:11+00:00,2024-04-05 15:27:00+00:00,,,4.210000038146973
148149,102135,81565,13921,400209,Shipped,2025-10-11 03:17:36+00:00,2025-10-13 22:47:00+00:00,,,4.210000038146973
44800,30943,24681,28705,120923,Cancelled,2025-02-19 07:56:00+00:00,,,,4.269999980926514
79502,54780,43611,28705,214691,Processing,2024-08-01 11:45:05+00:00,,,,4.269999980926514
24074,16672,13313,28705,64903,Returned,2025-07-21 01:14:50+00:00,2025-07-17 08:32:00+00:00,2025-07-17 23:42:00+00:00,2025-07-20 18:52:00+00:00,4.269999980926514
28427,19649,15691,28705,76607,Returned,2023-01-13 12:28:13+00:00,2023-01-12 09:01:00+00:00,2023-01-17 02:26:00+00:00,2023-01-19 18:28:00+00:00,4.269999980926514
47639,32897,26220,28705,128555,Returned,2023-06-14 06:16:34+00:00,2023-06-16 02:56:00+00:00,2023-06-20 00:14:00+00:00,2023-06-22 09:13:00+00:00,4.269999980926514
26050,18038,14402,28705,70234,Shipped,2025-10-12 05:05:54+00:00,2025-10-13 01:17:00+00:00,,,4.269999980926514
32452,22409,17836,28705,87509,Shipped,2023-12-02 08:29:54+00:00,2023-12-02 22:34:00+00:00,,,4.269999980926514
78872,54340,43270,28705,212998,Shipped,2024-11-28 09:42:41+00:00,2024-11-27 12:42:00+00:00,,,4.269999980926514
120482,83048,66344,28705,325386,Shipped,2022-12-12 05:30:22+00:00,2022-12-13 20:15:00+00:00,,,4.269999980926514
76325,52594,41855,12625,206094,Cancelled,2023-03-24 16:57:14+00:00,,,,4.329999923706056
160461,110544,88242,12625,433524,Cancelled,2021-09-02 05:14:39+00:00,,,,4.329999923706056
19164,13260,10592,12625,51650,Complete,2024-10-11 16:05:46+00:00,2024-10-13 13:57:00+00:00,2024-10-15 08:03:00+00:00,,4.329999923706056
55957,38586,30700,12625,151028,Complete,2022-05-07 14:20:39+00:00,2022-05-09 10:24:00+00:00,2022-05-14 00:17:00+00:00,,4.329999923706056
70429,48553,38637,12625,190183,Complete,2022-10-23 14:57:01+00:00,2022-10-25 17:09:00+00:00,2022-10-27 07:51:00+00:00,,4.329999923706056
42709,29483,23475,12625,115291,Processing,2023-08-31 11:44:32+00:00,,,,4.329999923706056
180745,124679,99652,12625,488248,Processing,2023-09-24 02:46:47+00:00,,,,4.329999923706056
6833,4699,3733,12625,18364,Shipped,2023-08-10 08:35:38+00:00,2023-08-10 13:45:00+00:00,,,4.329999923706056
139958,96488,77060,12625,377951,Shipped,2025-06-05 02:50:12+00:00,2025-06-07 03:31:00+00:00,,,4.329999923706056
147699,101827,81318,12625,398978,Shipped,2020-04-07 07:38:04+00:00,2020-04-05 19:55:00+00:00,,,4.329999923706056
6920,4751,3773,13944,18598,Cancelled,2024-11-04 23:11:57+00:00,,,,4.380000114440918
63254,43619,34755,13944,170867,Cancelled,2025-09-28 23:40:27+00:00,,,,4.380000114440918
69354,47805,38044,13944,187314,Cancelled,2025-02-24 22:30:20+00:00,,,,4.380000114440918
89279,61559,48999,15843,241106,Cancelled,2025-04-30 02:06:48+00:00,,,,4.380000114440918
112274,77403,61764,28657,303268,Cancelled,2025-06-14 03:13:37+00:00,,,,4.380000114440918
34493,23838,18967,15843,93036,Complete,2025-03-24 09:59:18+00:00,2025-03-23 10:03:00+00:00,2025-03-27 22:57:00+00:00,,4.380000114440918
45057,31129,24823,15843,121618,Complete,2025-01-22 21:23:03+00:00,2025-01-21 02:40:00+00:00,2025-01-23 02:46:00+00:00,,4.380000114440918
49625,34255,27274,13944,133976,Complete,2021-03-30 03:48:58+00:00,2021-03-29 03:31:00+00:00,2021-03-29 17:27:00+00:00,,4.380000114440918
58587,40434,32208,28657,158174,Complete,2025-05-29 05:32:49+00:00,2025-05-31 03:58:00+00:00,2025-06-04 03:20:00+00:00,,4.380000114440918
73621,50753,40417,15843,198808,Complete,2020-08-12 00:12:15+00:00,2020-08-10 00:20:00+00:00,2020-08-12 16:08:00+00:00,,4.380000114440918
120333,82939,66255,13944,324999,Complete,2023-12-17 17:05:12+00:00,2023-12-19 21:09:00+00:00,2023-12-21 01:02:00+00:00,,4.380000114440918
178177,122868,98173,15843,481281,Complete,2025-01-27 09:54:13+00:00,2025-01-29 14:13:00+00:00,2025-01-30 08:21:00+00:00,,4.380000114440918
24138,16715,13348,15843,65069,Processing,2025-09-30 23:21:02+00:00,,,,4.380000114440918
29848,20631,16448,28657,80469,Processing,2023-11-30 22:36:14+00:00,,,,4.380000114440918
81197,55958,44559,15843,219263,Processing,2023-09-16 03:52:01+00:00,,,,4.380000114440918
154561,106531,85047,15843,417619,Processing,2025-06-30 00:18:03+00:00,,,,4.380000114440918
180621,124590,99577,28657,487921,Returned,2022-02-19 00:05:09+00:00,2022-02-19 10:17:00+00:00,2022-02-20 23:57:00+00:00,2022-02-21 16:30:00+00:00,4.380000114440918
2608,1796,1402,28657,7012,Shipped,2025-10-17 11:54:44.433607+00:00,2025-10-18 15:00:28.433607+00:00,,,4.380000114440918
12333,8497,6784,13944,33193,Shipped,2023-11-24 05:45:02+00:00,2023-11-26 22:26:00+00:00,,,4.380000114440918
30585,21156,16841,13944,82484,Shipped,2025-06-25 06:53:31+00:00,2025-06-26 02:57:00+00:00,,,4.380000114440918
31355,21685,17275,13944,84528,Shipped,2023-08-10 06:56:47+00:00,2023-08-12 12:55:00+00:00,,,4.380000114440918
52277,36052,28699,15843,141158,Shipped,2020-12-04 15:14:23+00:00,2020-11-30 22:57:00+00:00,,,4.380000114440918
119026,82031,65501,15843,321492,Shipped,2025-08-31 13:50:41+00:00,2025-09-02 18:57:00+00:00,,,4.380000114440918
121130,83505,66711,15843,327155,Shipped,2025-04-19 18:06:42+00:00,2025-04-22 16:53:00+00:00,,,4.380000114440918
14456,9971,7974,28544,38882,Cancelled,2024-08-15 06:45:41+00:00,,,,4.489999771118164
173573,119693,95684,28544,468846,Cancelled,2021-12-17 17:15:41+00:00,,,,4.489999771118164
31002,21442,17087,28544,83582,Complete,2020-07-05 12:45:26+00:00,2020-07-06 03:19:00+00:00,2020-07-08 04:21:00+00:00,,4.489999771118164
36634,25280,20089,28544,98835,Complete,2024-02-03 01:59:58+00:00,2024-02-02 22:57:00+00:00,2024-02-07 20:02:00+00:00,,4.489999771118164
91539,63100,50244,28544,247186,Complete,2021-12-02 14:42:38+00:00,2021-12-03 21:51:00+00:00,2021-12-04 17:24:00+00:00,,4.489999771118164
123827,85387,68181,28544,334447,Complete,2020-06-16 12:58:29+00:00,2020-06-18 02:46:00+00:00,2020-06-22 22:10:00+00:00,,4.489999771118164
143088,98638,78792,28544,386490,Complete,2022-03-13 00:52:50+00:00,2022-03-12 06:42:00+00:00,2022-03-13 06:27:00+00:00,,4.489999771118164
2564,1765,1385,28544,6899,Shipped,2024-01-01 06:00:17+00:00,2024-01-02 05:03:00+00:00,,,4.489999771118164
109354,75400,60142,28544,295375,Shipped,2025-08-01 15:47:20+00:00,2025-07-30 08:25:00+00:00,,,4.489999771118164
118283,81527,65132,28544,319487,Shipped,2024-11-30 00:07:27+00:00,2024-12-02 04:00:00+00:00,,,4.489999771118164
139802,96380,76979,28544,377534,Shipped,2025-09-24 23:00:53+00:00,2025-09-24 21:46:00+00:00,,,4.489999771118164
131514,90633,72320,24922,355137,Cancelled,2025-08-04 07:58:40+00:00,,,,4.5
1860,1270,997,28370,5033,Complete,2025-03-03 22:05:32+00:00,2025-03-02 10:41:00+00:00,2025-03-04 05:51:00+00:00,,4.5
108415,74743,59619,25265,292836,Complete,2023-06-09 13:53:45+00:00,2023-06-10 03:47:00+00:00,2023-06-10 10:45:00+00:00,,4.5
138242,95300,76128,28370,373316,Complete,2023-01-08 07:17:47+00:00,2023-01-10 08:39:00+00:00,2023-01-15 06:15:00+00:00,,4.5
138377,95386,76208,24922,373698,Processing,2025-02-04 01:20:47+00:00,,,,4.5
164460,113309,90455,25265,444287,Processing,2021-08-08 00:06:56+00:00,,,,4.5
180084,124215,99272,24922,486456,Processing,2020-08-09 03:34:47+00:00,,,,4.5
133715,92168,73519,28370,361110,Returned,2024-11-02 05:33:20+00:00,2024-10-29 21:48:00+00:00,2024-10-30 17:43:00+00:00,2024-10-31 13:22:00+00:00,4.5
5948,4082,3244,25265,16002,Shipped,2020-08-07 05:47:10+00:00,2020-08-08 16:20:00+00:00,,,4.5
24649,17075,13620,25265,66454,Shipped,2022-07-18 11:37:10+00:00,2022-07-21 02:44:00+00:00,,,4.5
45216,31241,24917,25265,122044,Shipped,2025-04-24 14:47:27+00:00,2025-04-26 10:47:00+00:00,,,4.5
58002,40039,31877,24922,156586,Shipped,2020-11-18 03:52:13+00:00,2020-11-19 03:51:00+00:00,,,4.5
78703,54229,43177,28370,212526,Shipped,2024-12-14 07:16:34+00:00,2024-12-16 21:29:00+00:00,,,4.5
85622,59010,46971,28370,231246,Shipped,2024-03-20 13:15:57+00:00,2024-03-21 09:34:00+00:00,,,4.5
140593,96917,77389,24922,379711,Shipped,2023-06-15 07:42:34+00:00,2023-06-16 22:40:00+00:00,,,4.5
34140,23593,18766,15432,92088,Cancelled,2025-01-11 11:30:43+00:00,,,,4.579999923706056
11394,7848,6251,13706,30707,Complete,2022-02-10 11:54:47+00:00,2022-02-11 12:36:00+00:00,2022-02-12 21:27:00+00:00,,4.579999923706056
170487,117501,93904,15432,460562,Complete,2025-05-02 15:53:59+00:00,2025-05-04 07:28:00+00:00,2025-05-06 02:26:00+00:00,,4.579999923706056
178470,123073,98330,13706,482082,Complete,2025-06-23 08:10:26+00:00,2025-06-25 01:13:00+00:00,2025-06-26 10:21:00+00:00,,4.579999923706056
51509,35531,28253,13706,139038,Processing,2023-10-12 14:14:40+00:00,,,,4.579999923706056
157965,108820,86847,15432,426762,Processing,2023-01-19 12:21:21+00:00,,,,4.579999923706056
114049,78606,62736,15432,308068,Shipped,2024-11-16 11:46:13+00:00,2024-11-17 01:04:00+00:00,,,4.579999923706056
148090,102098,81538,15432,400039,Shipped,2023-06-22 11:22:40+00:00,2023-06-20 23:23:00+00:00,,,4.579999923706056
167760,115577,92362,28892,453162,Complete,2023-06-24 15:45:57+00:00,2023-06-26 12:45:00+00:00,2023-06-30 06:03:00+00:00,,4.630000114440918
34890,24108,19181,28892,94114,Returned,2025-09-20 23:37:49+00:00,2025-09-24 02:33:00+00:00,2025-09-24 12:03:00+00:00,2025-09-26 15:47:00+00:00,4.630000114440918
35000,24184,19235,28892,94411,Shipped,2022-09-07 10:58:51+00:00,2022-09-05 13:56:00+00:00,,,4.630000114440918
46229,31953,25472,28892,124766,Shipped,2020-05-25 05:37:27+00:00,2020-05-24 05:29:00+00:00,,,4.630000114440918
166284,114561,91514,28892,449200,Shipped,2024-08-13 16:29:29+00:00,2024-08-13 15:21:00+00:00,,,4.630000114440918
92243,63600,50653,14064,249103,Cancelled,2025-08-10 17:03:18+00:00,,,,4.679999828338623
47601,32873,26206,14064,128459,Complete,2025-07-07 03:04:03+00:00,2025-07-07 08:20:00+00:00,2025-07-08 08:16:00+00:00,,4.679999828338623
98676,68010,54190,14064,266466,Processing,2021-09-21 17:32:01+00:00,,,,4.679999828338623
18972,13131,10493,13862,51135,Cancelled,2024-07-23 04:30:19+00:00,,,,4.730000019073486
76885,52984,42171,13862,207597,Cancelled,2020-02-06 05:32:41+00:00,,,,4.730000019073486
17775,12291,9798,13862,47898,Complete,2020-10-13 00:42:59+00:00,2020-10-13 13:41:00+00:00,2020-10-14 06:55:00+00:00,,4.730000019073486
82478,56843,45216,13862,222723,Complete,2023-08-05 05:07:29+00:00,2023-08-06 19:01:00+00:00,2023-08-07 15:00:00+00:00,,4.730000019073486
100640,69343,55249,15692,271744,Complete,2023-04-28 04:07:06+00:00,2023-04-29 15:20:00+00:00,2023-05-03 03:20:00+00:00,,4.730000019073486
137764,94982,75846,13862,372046,Complete,2022-09-18 03:42:50+00:00,2022-09-15 07:34:00+00:00,2022-09-18 23:35:00+00:00,,4.730000019073486
22018,15260,12165,13862,59396,Processing,2025-01-22 04:53:54+00:00,,,,4.730000019073486
63585,43848,34920,15692,171778,Processing,2025-10-15 03:07:58.551097+00:00,,,,4.730000019073486
163401,112594,89859,15692,441452,Processing,2022-07-08 08:39:14+00:00,,,,4.730000019073486
63835,44015,35040,13862,172445,Returned,2025-07-08 08:00:16+00:00,2025-07-11 04:03:00+00:00,2025-07-12 15:48:00+00:00,2025-07-13 20:56:00+00:00,4.730000019073486
137686,94925,75796,13862,371838,Returned,2022-01-24 22:59:34+00:00,2022-01-24 07:44:00+00:00,2022-01-25 00:03:00+00:00,2022-01-26 20:57:00+00:00,4.730000019073486
163164,112440,89720,15692,440820,Returned,2025-10-12 03:41:46+00:00,2025-10-13 06:29:00+00:00,2025-10-15 06:28:00+00:00,2025-10-15 07:22:00+00:00,4.730000019073486
164629,113431,90541,15692,444753,Returned,2023-09-13 07:04:00+00:00,2023-09-12 14:05:00+00:00,2023-09-13 12:49:00+00:00,2023-09-13 15:40:00+00:00,4.730000019073486
8515,5844,4606,13862,22884,Shipped,2024-07-01 12:04:19+00:00,2024-07-04 08:09:00+00:00,,,4.730000019073486
89100,61436,48907,15692,240627,Shipped,2025-08-20 14:22:52+00:00,2025-08-18 04:26:00+00:00,,,4.730000019073486
90239,62196,49500,15692,243685,Shipped,2024-12-26 06:00:00+00:00,2024-12-24 04:53:00+00:00,,,4.730000019073486
93581,64499,51356,15692,252735,Shipped,2021-11-17 13:33:25+00:00,2021-11-19 12:17:00+00:00,,,4.730000019073486
123440,85134,67989,28826,333376,Cancelled,2023-08-30 02:15:50+00:00,,,,4.739999771118164
141656,97646,77980,28826,382617,Complete,2021-11-25 15:09:57+00:00,2021-11-27 06:03:00+00:00,2021-12-01 03:53:00+00:00,,4.739999771118164
87412,60246,47935,28826,236064,Processing,2021-01-20 03:15:32+00:00,,,,4.739999771118164
97010,66850,53249,28826,261977,Processing,2025-04-22 04:30:56+00:00,,,,4.739999771118164
90755,62553,49789,28384,245094,Cancelled,2021-12-10 04:59:00+00:00,,,,4.840000152587891
57573,39731,31636,28384,155406,Complete,2022-10-09 23:37:45+00:00,2022-10-11 11:16:00+00:00,2022-10-11 23:57:00+00:00,,4.840000152587891
93295,64306,51228,28384,251972,Complete,2024-12-19 20:58:03+00:00,2024-12-20 14:50:00+00:00,2024-12-22 00:32:00+00:00,,4.840000152587891
16416,11329,9031,28384,44183,Processing,2025-01-29 13:22:29+00:00,,,,4.840000152587891
99061,68271,54393,28384,267498,Processing,2025-02-07 15:01:54+00:00,,,,4.840000152587891
44012,30393,24218,28384,118794,Shipped,2022-08-22 11:58:25+00:00,2022-08-20 23:03:00+00:00,,,4.840000152587891
73685,50794,40448,28384,198966,Shipped,2024-12-10 05:17:05+00:00,2024-12-11 20:36:00+00:00,,,4.840000152587891
178914,123387,98577,28384,483265,Shipped,2025-05-14 13:33:30+00:00,2025-05-14 04:32:00+00:00,,,4.840000152587891
20162,13956,11143,9031,54355,Cancelled,2023-10-06 04:27:54+00:00,,,,4.849999904632568
66227,45665,36353,9031,178854,Cancelled,2023-09-17 01:37:47+00:00,,,,4.849999904632568
111940,77169,61565,9202,302357,Cancelled,2025-07-01 15:35:56+00:00,,,,4.849999904632568
156076,107557,85836,9031,421720,Cancelled,2024-10-24 14:35:34+00:00,,,,4.849999904632568
36300,25064,19923,9031,97916,Complete,2025-07-19 07:05:13+00:00,2025-07-22 04:29:00+00:00,2025-07-27 02:49:00+00:00,,4.849999904632568
49318,34039,27108,9202,133123,Complete,2024-01-25 13:08:59+00:00,2024-01-26 07:19:00+00:00,2024-01-27 15:44:00+00:00,,4.849999904632568
52575,36270,28868,9202,141951,Complete,2025-05-15 22:53:37+00:00,2025-05-17 09:11:00+00:00,2025-05-19 22:16:00+00:00,,4.849999904632568
131354,90531,72231,9031,354702,Complete,2025-08-22 10:44:54+00:00,2025-08-24 23:53:00+00:00,2025-08-25 13:06:00+00:00,,4.849999904632568
165134,113787,90844,9202,446106,Complete,2024-09-14 02:16:30+00:00,2024-09-15 07:40:00+00:00,2024-09-16 06:35:00+00:00,,4.849999904632568
58147,40136,31969,9031,156988,Shipped,2023-01-26 08:59:46+00:00,2023-01-23 23:00:00+00:00,,,4.849999904632568
74091,51068,40655,9202,200057,Shipped,2025-04-03 11:05:14+00:00,2025-04-03 17:52:00+00:00,,,4.849999904632568
70838,48821,38838,28411,191278,Cancelled,2024-03-30 04:17:32+00:00,,,,4.880000114440918
137231,94608,75524,28411,370592,Cancelled,2022-02-03 02:46:43+00:00,,,,4.880000114440918
140107,96593,77142,28454,378376,Cancelled,2025-06-17 01:55:17+00:00,,,,4.880000114440918
73806,50881,40513,28411,199290,Complete,2025-05-01 13:57:37+00:00,2025-05-04 05:45:00+00:00,2025-05-04 21:32:00+00:00,,4.880000114440918
80006,55128,43881,28454,216067,Complete,2024-12-10 02:35:11+00:00,2024-12-11 00:02:00+00:00,2024-12-15 08:22:00+00:00,,4.880000114440918
110198,75960,60574,28411,297656,Complete,2021-02-26 08:53:24+00:00,2021-02-28 05:50:00+00:00,2021-03-02 00:24:00+00:00,,4.880000114440918
115232,79418,63384,28411,311262,Complete,2025-07-10 10:55:41+00:00,2025-07-08 03:29:00+00:00,2025-07-12 04:03:00+00:00,,4.880000114440918
136661,94215,75226,28454,369051,Complete,2025-07-24 00:48:51+00:00,2025-07-24 06:50:00+00:00,2025-07-29 01:04:00+00:00,,4.880000114440918
31967,22081,17587,28411,86192,Processing,2025-06-30 04:49:05+00:00,,,,4.880000114440918
116323,80166,63992,28411,314209,Processing,2021-02-24 13:17:29+00:00,,,,4.880000114440918
156941,108148,86327,28411,424050,Processing,2024-01-17 21:49:19+00:00,,,,4.880000114440918
71658,49384,39291,28454,193496,Returned,2025-05-16 13:33:16+00:00,2025-05-18 20:47:00+00:00,2025-05-23 15:58:00+00:00,2025-05-25 20:51:00+00:00,4.880000114440918
103150,71059,56611,28454,278534,Returned,2025-06-16 05:24:23+00:00,2025-06-18 17:02:00+00:00,2025-06-19 02:40:00+00:00,2025-06-19 10:58:00+00:00,4.880000114440918
120247,82873,66194,28411,324771,Returned,2024-07-08 13:08:09+00:00,2024-07-08 14:05:00+00:00,2024-07-10 03:36:00+00:00,2024-07-12 17:10:00+00:00,4.880000114440918
32175,22226,17696,28411,86756,Shipped,2023-12-22 14:14:35+00:00,2023-12-23 06:38:00+00:00,,,4.880000114440918
36451,25162,19991,28454,98323,Shipped,2022-08-06 10:26:17+00:00,2022-08-06 21:04:00+00:00,,,4.880000114440918
81604,56234,44763,28411,220369,Shipped,2025-07-30 07:06:57+00:00,2025-07-31 09:14:00+00:00,,,4.880000114440918
168006,115748,92500,28411,453833,Shipped,2025-04-08 08:36:04+00:00,2025-04-11 01:04:00+00:00,,,4.880000114440918
178239,122911,98206,24824,481453,Cancelled,2025-06-11 02:45:55+00:00,,,,4.889999866485596
5674,3886,3077,25165,15262,Complete,2024-11-09 04:43:14+00:00,2024-11-10 12:32:00+00:00,2024-11-12 03:53:00+00:00,,4.889999866485596
28725,19861,15856,25165,77416,Complete,2025-04-15 04:15:49+00:00,2025-04-16 13:11:00+00:00,2025-04-17 22:32:00+00:00,,4.889999866485596
42831,29567,23540,25165,115623,Complete,2024-03-04 10:40:34+00:00,2024-03-03 18:10:00+00:00,2024-03-08 15:47:00+00:00,,4.889999866485596
48132,33232,26474,24824,129894,Complete,2025-01-14 16:56:53+00:00,2025-01-14 11:42:00+00:00,2025-01-14 12:21:00+00:00,,4.889999866485596
124039,85536,68291,25165,335027,Complete,2023-09-30 10:45:42+00:00,2023-09-30 23:08:00+00:00,2023-10-01 04:39:00+00:00,,4.889999866485596
125423,86447,69016,25165,338740,Complete,2021-04-19 11:25:17+00:00,2021-04-18 21:41:00+00:00,2021-04-22 07:13:00+00:00,,4.889999866485596
5435,3722,2951,25165,14610,Processing,2024-05-13 02:35:13+00:00,,,,4.889999866485596
61153,42177,33619,24824,165170,Processing,2025-07-03 23:23:08+00:00,,,,4.889999866485596
79421,54713,43562,25165,214466,Processing,2023-07-16 14:59:31+00:00,,,,4.889999866485596
156602,107928,86142,24824,423149,Processing,2025-07-26 14:20:48+00:00,,,,4.889999866485596
160232,110396,88112,25165,432896,Processing,2024-03-24 03:38:19+00:00,,,,4.889999866485596
180819,124737,99696,24824,488453,Processing,2025-07-16 06:55:11+00:00,,,,4.889999866485596
44657,30845,24603,25165,120556,Returned,2025-09-30 12:48:45+00:00,2025-09-29 05:54:00+00:00,2025-10-03 21:51:00+00:00,2025-10-06 07:39:00+00:00,4.889999866485596
108316,74683,59568,25165,292568,Returned,2025-10-19 18:46:39.534416+00:00,2025-10-18 03:39:19.534416+00:00,2025-10-18 23:23:19.534416+00:00,2025-10-21 18:41:19.534416+00:00,4.889999866485596
151395,104353,83341,25165,409046,Returned,2025-09-02 23:30:10+00:00,2025-09-05 02:30:00+00:00,2025-09-09 07:48:00+00:00,2025-09-10 09:49:00+00:00,4.889999866485596
104414,71932,57321,24824,282004,Shipped,2025-08-16 07:44:43+00:00,2025-08-18 17:51:00+00:00,,,4.889999866485596
108804,75011,59839,25165,293896,Shipped,2024-07-18 09:27:38+00:00,2024-07-16 17:33:00+00:00,,,4.889999866485596
109603,75569,60261,24824,296054,Shipped,2024-07-17 09:56:03+00:00,2024-07-15 04:14:00+00:00,,,4.889999866485596
142071,97924,78208,25165,383737,Shipped,2024-12-26 05:10:10+00:00,2024-12-25 00:54:00+00:00,,,4.889999866485596
150451,103707,82827,25165,406492,Shipped,2019-03-21 04:37:21+00:00,2019-03-22 17:45:00+00:00,,,4.889999866485596
169694,116948,93475,24824,458419,Shipped,2024-12-04 02:56:59+00:00,2024-12-01 18:02:00+00:00,,,4.889999866485596
6246,4292,3430,28711,16803,Cancelled,2024-08-03 13:31:20+00:00,,,,4.949999809265137
16979,11733,9331,13780,45693,Cancelled,2023-06-01 23:27:14+00:00,,,,4.949999809265137
33447,23108,18375,14008,90200,Cancelled,2023-02-20 23:24:31+00:00,,,,4.949999809265137
40825,28174,22409,14008,110157,Cancelled,2024-10-22 07:24:58+00:00,,,,4.949999809265137
42856,29585,23560,28711,115690,Cancelled,2022-10-02 02:53:35+00:00,,,,4.949999809265137
49065,33866,26966,13791,132419,Cancelled,2025-06-22 21:34:41+00:00,,,,4.949999809265137
66067,45567,36268,28457,178430,Cancelled,2025-07-13 00:21:14+00:00,,,,4.949999809265137
68920,47507,37828,14258,186137,Cancelled,2023-10-08 07:45:27+00:00,,,,4.949999809265137
73104,50398,40127,15575,197394,Cancelled,2023-06-21 12:35:56+00:00,,,,4.949999809265137
105064,72369,57683,28457,283790,Cancelled,2023-12-17 07:07:06+00:00,,,,4.949999809265137
108100,74524,59445,10690,291959,Cancelled,2025-08-02 11:45:23+00:00,,,,4.949999809265137
130044,89616,71511,15575,351155,Cancelled,2021-11-29 00:29:14+00:00,,,,4.949999809265137
140177,96641,77175,10690,378567,Cancelled,2025-08-13 09:52:12+00:00,,,,4.949999809265137
178312,122965,98242,28457,481651,Cancelled,2024-10-27 01:19:30+00:00,,,,4.949999809265137
8219,5640,4439,15575,22051,Complete,2025-10-16 03:41:06+00:00,2025-10-17 15:53:00+00:00,2025-10-19 04:02:00+00:00,,4.949999809265137
23815,16497,13174,28711,64204,Complete,2025-07-06 05:24:27+00:00,2025-07-07 08:11:00+00:00,2025-07-11 02:32:00+00:00,,4.949999809265137
52638,36313,28894,13791,142136,Complete,2024-10-27 12:17:50+00:00,2024-10-27 02:29:00+00:00,2024-10-27 16:15:00+00:00,,4.949999809265137
